"STATION","NAME","DATE","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T15:00:00","32.0","55.9","44.6","90.8","82.0","98.1","90.8","90.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T16:00:00","33.1","55.0","44.3","90.6","81.0","98.1","90.6","90.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T17:00:00","33.1","55.0","44.1","89.7","80.1","98.1","89.7","89.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T18:00:00","33.1","55.9","44.7","87.8","75.9","96.1","87.8","87.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T19:00:00","33.1","57.0","45.2","85.0","73.9","93.0","85.0","85.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T20:00:00","30.9","57.9","44.9","80.3","72.0","88.0","80.3","80.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T21:00:00","28.0","57.9","44.7","77.5","70.0","84.9","77.5","77.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T22:00:00","28.0","57.9","45.0","75.9","69.1","82.9","75.9","75.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-25T23:00:00","30.0","57.9","45.6","74.3","66.9","81.0","74.3","74.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T00:00:00","30.9","57.9","45.8","72.5","66.0","79.0","72.5","72.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T01:00:00","32.0","57.9","46.5","71.5","64.9","78.1","71.5","71.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T02:00:00","33.1","59.0","46.6","70.2","64.0","75.9","70.2","70.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T03:00:00","33.1","59.0","46.9","69.1","63.0","75.0","69.1","69.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T04:00:00","33.1","59.0","46.9","67.7","61.0","73.9","67.7","67.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T05:00:00","33.1","57.9","46.9","66.6","60.1","73.0","66.6","66.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T06:00:00","34.0","57.9","47.3","66.9","61.0","73.0","66.9","66.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T07:00:00","36.0","59.0","48.4","70.5","64.9","75.9","70.5","70.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T08:00:00","37.9","59.0","48.9","74.3","69.1","80.1","74.3","74.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T09:00:00","37.0","59.0","48.3","77.7","72.0","82.9","77.7","77.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T10:00:00","36.0","57.9","48.0","80.9","73.9","87.1","80.9","80.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T11:00:00","36.0","57.0","47.5","84.1","77.0","90.0","84.1","84.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T12:00:00","35.1","57.0","46.8","86.8","80.1","93.0","86.8","86.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T13:00:00","34.0","57.0","46.0","88.8","81.0","96.1","88.8","88.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T14:00:00","34.0","55.9","45.5","90.1","82.0","98.1","90.1","90.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T15:00:00","33.1","55.9","44.8","90.7","82.0","98.1","90.7","90.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T16:00:00","33.1","55.0","44.4","90.5","81.0","98.1","90.5","90.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T17:00:00","33.1","55.9","44.3","89.6","80.1","98.1","89.6","89.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T18:00:00","33.1","57.0","44.9","87.7","75.9","96.1","87.7","87.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T19:00:00","33.1","57.0","45.4","84.8","73.9","93.0","84.8","84.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T20:00:00","30.9","57.9","45.3","80.1","71.1","88.0","80.1","80.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T21:00:00","30.0","57.9","45.0","77.4","70.0","84.9","77.4","77.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T22:00:00","30.0","57.9","45.3","75.8","68.0","82.9","75.8","75.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-26T23:00:00","30.9","57.9","45.8","74.3","66.9","81.0","74.3","74.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T00:00:00","30.9","59.0","46.0","72.5","66.0","79.0","72.5","72.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T01:00:00","32.0","59.0","46.8","71.4","64.9","78.1","71.4","71.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T02:00:00","33.1","59.0","46.9","70.2","64.0","75.9","70.2","70.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T03:00:00","33.1","59.0","47.2","69.0","63.0","75.0","69.0","69.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T04:00:00","34.0","59.0","47.2","67.7","61.0","73.9","67.7","67.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T05:00:00","34.0","59.0","47.2","66.6","60.1","73.0","66.6","66.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T06:00:00","34.0","59.0","47.6","66.8","61.0","73.0","66.8","66.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T07:00:00","37.0","59.0","48.7","70.4","64.9","75.9","70.4","70.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T08:00:00","39.0","59.0","49.1","74.2","69.1","80.1","74.2","74.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T09:00:00","37.0","59.0","48.6","77.6","72.0","82.9","77.6","77.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T10:00:00","36.0","57.9","48.2","80.7","73.9","86.0","80.7","80.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T11:00:00","36.0","57.9","47.8","83.9","77.0","90.0","83.9","83.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T12:00:00","36.0","57.0","47.0","86.6","80.1","93.0","86.6","86.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T13:00:00","34.0","57.0","46.2","88.6","81.0","96.1","88.6","88.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T14:00:00","34.0","55.9","45.7","89.9","81.0","97.0","89.8","89.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T15:00:00","33.1","55.9","45.0","90.5","82.0","98.1","90.5","90.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T16:00:00","33.1","55.9","44.5","90.3","81.0","98.1","90.3","90.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T17:00:00","33.1","55.9","44.4","89.4","79.0","97.0","89.4","89.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T18:00:00","33.1","57.0","44.9","87.5","77.0","96.1","87.5","87.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T19:00:00","33.1","57.0","45.5","84.7","73.9","93.0","84.7","84.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T20:00:00","32.0","57.9","45.4","80.1","72.0","88.0","80.1","80.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T21:00:00","30.9","57.9","45.2","77.4","70.0","84.9","77.4","77.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T22:00:00","30.0","57.9","45.5","75.8","69.1","82.9","75.8","75.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-27T23:00:00","30.9","57.9","46.0","74.3","66.9","81.0","74.3","74.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T00:00:00","32.0","59.0","46.2","72.4","66.0","79.0","72.4","72.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T01:00:00","33.1","59.0","47.0","71.4","64.9","77.0","71.4","71.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T02:00:00","33.1","59.0","47.1","70.1","64.0","75.9","70.1","70.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T03:00:00","33.1","59.0","47.3","68.9","63.0","75.0","68.9","68.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T04:00:00","34.0","59.0","47.3","67.6","61.0","73.9","67.6","67.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T05:00:00","34.0","59.0","47.4","66.6","60.1","73.0","66.6","66.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T06:00:00","35.1","59.0","47.7","66.8","61.0","72.0","66.8","66.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T07:00:00","37.0","59.0","48.7","70.3","64.9","75.9","70.3","70.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T08:00:00","39.0","59.0","49.3","74.1","69.1","79.0","74.1","74.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T09:00:00","37.0","59.0","48.7","77.5","72.0","82.9","77.5","77.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T10:00:00","37.0","59.0","48.3","80.7","75.0","86.0","80.7","80.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T11:00:00","37.0","57.9","47.8","83.8","77.0","90.0","83.8","83.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T12:00:00","36.0","57.0","47.0","86.5","80.1","93.0","86.5","86.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T13:00:00","34.0","57.0","46.2","88.5","81.0","95.0","88.5","88.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T14:00:00","34.0","55.9","45.7","89.7","81.0","97.0","89.7","89.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T15:00:00","33.1","55.9","44.8","90.4","82.0","98.1","90.4","90.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T16:00:00","32.0","55.9","44.4","90.1","81.0","98.1","90.1","90.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T17:00:00","33.1","55.9","44.4","89.2","79.0","97.0","89.2","89.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T18:00:00","33.1","57.0","45.0","87.3","75.9","96.1","87.3","87.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T19:00:00","33.1","57.0","45.5","84.5","73.9","93.0","84.5","84.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T20:00:00","32.0","57.9","45.4","79.9","71.1","87.1","79.9","79.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T21:00:00","30.9","57.9","45.3","77.3","70.0","84.0","77.2","77.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T22:00:00","30.0","57.9","45.6","75.6","69.1","82.0","75.6","75.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-28T23:00:00","30.9","57.9","46.1","74.2","66.9","80.1","74.2","74.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T00:00:00","32.0","59.0","46.3","72.4","66.0","79.0","72.4","72.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T01:00:00","34.0","59.0","47.1","71.3","64.9","77.0","71.3","71.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T02:00:00","33.1","59.0","47.1","70.0","64.0","75.9","70.0","70.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T03:00:00","34.0","59.0","47.4","68.8","63.0","75.0","68.8","68.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T04:00:00","34.0","59.0","47.5","67.5","61.0","73.9","67.5","67.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T05:00:00","35.1","59.0","47.5","66.5","60.1","73.0","66.5","66.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T06:00:00","35.1","59.0","47.9","66.6","61.0","72.0","66.6","66.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T07:00:00","37.0","59.0","48.8","70.2","64.9","75.9","70.2","70.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T08:00:00","39.0","59.0","49.3","73.9","69.1","79.0","73.9","73.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T09:00:00","37.0","59.0","48.8","77.3","72.0","82.9","77.3","77.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T10:00:00","37.0","59.0","48.5","80.4","73.9","86.0","80.4","80.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T11:00:00","37.0","57.9","48.0","83.6","77.0","89.1","83.6","83.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T12:00:00","36.0","57.0","47.2","86.3","80.1","93.0","86.2","86.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T13:00:00","34.0","57.0","46.3","88.3","81.0","95.0","88.3","88.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T14:00:00","34.0","55.9","45.8","89.5","81.0","97.0","89.5","89.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T15:00:00","33.1","55.9","45.0","90.1","82.0","97.0","90.1","90.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T16:00:00","32.0","55.9","44.5","89.9","80.1","98.1","89.9","89.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T17:00:00","32.0","55.9","44.5","88.8","78.8","97.0","88.8","88.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T18:00:00","33.1","57.0","45.1","87.0","75.9","96.1","87.0","87.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T19:00:00","33.1","57.0","45.7","84.2","73.0","91.9","84.2","84.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T20:00:00","32.0","57.9","45.6","79.7","71.1","87.1","79.7","79.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T21:00:00","30.9","57.9","45.5","77.0","69.1","84.0","77.0","77.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T22:00:00","30.9","57.9","45.9","75.4","68.0","82.0","75.4","75.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-29T23:00:00","32.0","57.9","46.4","74.0","66.9","80.1","74.0","73.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T00:00:00","32.0","59.0","46.5","72.3","66.0","78.1","72.3","72.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T01:00:00","34.0","59.0","47.3","71.2","64.9","77.0","71.2","71.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T02:00:00","33.1","59.0","47.4","69.9","64.0","75.9","69.9","69.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T03:00:00","34.0","60.1","47.7","68.7","63.0","75.0","68.7","68.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T04:00:00","35.1","59.0","47.7","67.4","61.0","73.0","67.4","67.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T05:00:00","35.1","59.0","47.7","66.3","60.1","72.0","66.3","66.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T06:00:00","35.1","59.0","48.1","66.5","61.0","72.0","66.5","66.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T07:00:00","37.0","60.1","49.1","70.0","64.9","75.9","70.0","70.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T08:00:00","39.0","60.1","49.6","73.7","68.0","79.0","73.7","73.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T09:00:00","37.0","59.0","49.0","77.1","71.1","82.0","77.1","77.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T10:00:00","37.0","59.0","48.7","80.2","73.9","86.0","80.2","80.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T11:00:00","37.0","57.9","48.2","83.3","77.0","89.1","83.3","83.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T12:00:00","36.0","57.0","47.4","86.0","79.0","93.0","85.9","85.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T13:00:00","34.0","57.0","46.5","88.0","80.1","95.0","88.0","88.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T14:00:00","34.0","57.0","46.0","89.3","81.0","96.1","89.2","89.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T15:00:00","33.1","55.9","45.2","89.9","82.0","97.0","89.9","89.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T16:00:00","33.1","55.9","44.7","89.7","80.1","98.1","89.7","89.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T17:00:00","33.1","55.9","44.6","88.7","78.1","97.0","88.7","88.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T18:00:00","33.1","57.0","45.2","86.8","75.0","95.0","86.8","86.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T19:00:00","33.1","57.0","45.6","84.0","73.0","91.9","84.0","84.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T20:00:00","32.0","57.9","45.6","79.6","70.0","87.1","79.6","79.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T21:00:00","30.9","57.9","45.6","76.9","69.1","84.0","76.9","76.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T22:00:00","30.9","57.9","45.9","75.3","68.0","82.0","75.3","75.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-30T23:00:00","32.0","57.9","46.5","73.9","66.9","80.1","73.9","73.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T00:00:00","33.1","59.0","46.6","72.2","64.9","79.0","72.2","72.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T01:00:00","34.0","59.0","47.5","71.1","64.9","77.0","71.1","71.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T02:00:00","34.0","59.0","47.6","69.8","63.0","75.9","69.8","69.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T03:00:00","34.0","60.1","47.8","68.6","63.0","75.0","68.6","68.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T04:00:00","35.1","59.0","47.8","67.3","61.0","73.0","67.3","67.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T05:00:00","35.1","59.0","47.8","66.2","60.1","72.0","66.2","66.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T06:00:00","36.0","60.1","48.1","66.3","61.0","72.0","66.3","66.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T07:00:00","37.0","60.1","49.1","69.8","64.9","75.9","69.8","69.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T08:00:00","39.0","60.1","49.6","73.5","68.0","79.0","73.5","73.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T09:00:00","37.0","59.0","49.0","76.9","71.1","82.0","76.9","76.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T10:00:00","37.0","59.0","48.7","80.0","73.9","86.0","80.0","80.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T11:00:00","37.0","57.9","48.2","83.1","75.9","89.1","83.1","83.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T12:00:00","36.0","57.0","47.4","85.8","78.1","93.0","85.8","85.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T13:00:00","35.1","57.0","46.5","87.9","80.1","95.0","87.8","87.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T14:00:00","34.0","57.0","46.1","89.1","81.0","96.1","89.1","89.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T15:00:00","33.1","55.9","45.2","89.9","81.0","97.0","89.8","89.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T16:00:00","33.1","55.9","44.7","89.6","80.1","98.1","89.6","89.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T17:00:00","33.1","55.9","44.6","88.7","78.8","97.0","88.7","88.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T18:00:00","33.1","57.0","45.1","86.9","75.9","95.0","86.9","86.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T19:00:00","33.1","57.0","45.5","84.1","73.0","91.9","84.1","84.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T20:00:00","32.0","57.9","45.6","79.6","70.0","87.1","79.6","79.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T21:00:00","30.9","57.9","45.4","76.9","69.1","84.0","76.9","76.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T22:00:00","30.9","57.9","45.8","75.3","66.9","82.0","75.3","75.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","07-31T23:00:00","32.0","57.9","46.3","73.9","66.9","80.1","73.9","73.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T01:00:00","66.0","71.1","68.5","75.8","73.9","77.0","75.8","75.8"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T02:00:00","66.0","71.1","68.5","75.5","73.0","77.0","75.5","75.5"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T03:00:00","66.0","71.1","68.3","75.4","73.0","77.0","75.4","75.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T04:00:00","64.9","71.1","68.2","75.2","73.0","77.0","75.2","75.2"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T05:00:00","64.9","71.1","68.1","75.1","72.0","77.0","75.1","75.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T06:00:00","64.9","71.1","68.0","75.0","72.0","77.0","75.0","75.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T07:00:00","66.0","71.1","68.3","76.0","73.0","78.1","76.0","76.0"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T08:00:00","66.0","71.1","68.7","78.0","75.2","79.5","77.7","77.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T09:00:00","66.0","72.0","68.9","80.7","75.9","81.0","79.1","79.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T10:00:00","66.0","72.0","69.0","82.8","78.1","82.0","80.4","80.4"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T11:00:00","66.0","72.0","69.0","84.2","79.0","82.9","81.3","81.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T12:00:00","66.0","72.0","69.0","85.1","80.1","84.0","81.9","81.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T13:00:00","66.0","72.0","68.9","85.5","80.1","84.0","82.3","82.3"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T14:00:00","66.0","72.0","69.0","85.3","80.1","84.0","82.1","82.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T15:00:00","66.0","72.0","69.0","85.1","80.1","84.0","81.9","81.9"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T16:00:00","66.0","72.0","69.0","83.9","78.1","82.9","81.1","81.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T17:00:00","66.0","72.0","68.9","82.2","78.1","82.0","80.1","80.1"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T18:00:00","66.0","71.1","68.7","79.6","77.0","80.1","78.7","78.7"
"USW00022536","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","07-01T19:00:00","66.0","71.1","68.5","77.6","75.9","79.0","77.5","77.5"
